date,time,datetime,spot,iv,CE_open,CE_high,CE_low,CE_close,CE_volume,CE_oi,PE_open,PE_high,PE_low,PE_close,PE_volume,PE_oi,Straddle_Price
27-06-2023,09:25:00,27-06-2023 09:25,18741.2,9.046607,63.9,63.95,54.5,54.5,3602950,6927950,51.2,59.35,51.1,59.3,4080000,5686750,113.8
27-06-2023,09:30:00,27-06-2023 09:30,18740.65,9.911057,54.4,57.75,50.3,55.55,4256000,7306650,59.15,63.05,54.5,57.05,5962250,5786700,112.6
27-06-2023,09:35:00,27-06-2023 09:35,18747.65,9.785693,55.35,60.15,54.85,59.55,3335250,7399050,56.55,58,52.1,52.9,2733750,5933400,112.45
27-06-2023,09:40:00,27-06-2023 09:40,18735.35,10.085826,58.3,59.3,51.35,51.5,3466050,7649700,53.6,61.3,53.2,60.65,3623900,6179250,112.15
27-06-2023,09:45:00,27-06-2023 09:45,18729.25,9.581796,51.2,53,50.15,51.55,2496250,8010900,60.45,62.45,58.8,61,3432300,6106750,112.55
27-06-2023,09:50:00,27-06-2023 09:50,18725.15,9.589564,51.2,54.65,47.75,49.9,3322800,8313550,61.4,64.65,56.3,63,3795750,6044450,112.9
27-06-2023,09:55:00,27-06-2023 09:55,18731.3,9.466119,49.75,52.5,49,52.15,2108850,8496650,63.25,64,58.55,59,2048950,6048800,111.15
27-06-2023,10:00:00,27-06-2023 10:00,18735.15,9.676667,51.95,56,50.15,54.8,2701550,8643500,59.75,61.55,54.05,55.55,2362950,6065850,110.35
27-06-2023,10:05:00,27-06-2023 10:05,18727.25,9.257899,54.7,54.7,50.55,51.2,1851550,8509950,55.55,60.45,55.55,59.85,1811000,6197950,111.05
27-06-2023,10:10:00,27-06-2023 10:10,18730.7,9.412657,51.3,53.35,51.05,51.55,1371100,8774100,60.15,60.3,56.6,58.9,1347300,6326550,110.45
27-06-2023,10:15:00,27-06-2023 10:15,18735.2,9.622365,51.35,54.4,51.35,54.35,1294350,8864650,58.85,58.95,54.65,54.7,1241600,6367150,109.05
27-06-2023,10:20:00,27-06-2023 10:20,18729.9,9.703096,54.35,54.35,51.15,52.2,1513750,8833650,55.6,58.65,55.1,57.65,1185650,6492550,109.85
27-06-2023,10:25:00,27-06-2023 10:25,18734.3,9.053017,52.15,54.45,51.6,54.05,1357300,8844400,57.5,58.2,54.2,54.85,1276700,6549000,108.9
27-06-2023,10:30:00,27-06-2023 10:30,18723.6,9.498066,53.7,79.95,50.25,76.7,2025800,9713200,54.95,58.85,37.5,39.4,2144050,14401550,116.1
27-06-2023,10:35:00,27-06-2023 10:35,18718.9,10.203945,48.5,79.75,48.05,75.45,2418650,10005500,61.3,61.75,37.7,41.1,4379450,14371400,116.55
27-06-2023,10:40:00,27-06-2023 10:40,18723.45,10.076071,75.4,78.2,74.3,77.35,2374900,10515750,41.05,41.65,38.75,39.4,3572750,14599150,116.75
27-06-2023,10:45:00,27-06-2023 10:45,18724.1,9.981364,77.1,79.35,48.6,77.15,1439000,10569450,39.3,60.7,37.15,38.7,1700750,14641550,115.85
27-06-2023,10:50:00,27-06-2023 10:50,18718.5,9.895039,76.45,76.9,72.5,73.3,1631150,10602550,38.75,41.3,38.75,41.1,2505050,14733950,114.4
27-06-2023,10:55:00,27-06-2023 10:55,18720.35,9.358363,73.5,77.3,72.05,75.5,1958100,10756300,41.2,41.9,38.4,39.75,2285300,14747450,115.25
27-06-2023,11:00:00,27-06-2023 11:00,18721.25,9.35822,74.7,77.1,74.15,75.8,1197450,10813150,39.75,40.5,38.5,39.35,1506450,14807000,115.15
27-06-2023,11:05:00,27-06-2023 11:05,18716.9,10.291448,75.7,76.8,73.2,74.45,1248450,10927200,39.4,41,38.75,40,1747750,14776900,114.45
27-06-2023,11:10:00,27-06-2023 11:10,18722.3,9.186678,74.65,77.15,73.05,76.55,1790950,10940700,39.95,40.5,37.2,37.9,2218950,14771250,114.45
27-06-2023,11:15:00,27-06-2023 11:15,18726.05,9.693229,48.2,78.95,47.85,49.75,2804950,10589450,58.9,59.2,35.4,56.3,2110050,6633500,106.05
27-06-2023,11:20:00,27-06-2023 11:20,18724.05,10.198767,78.95,78.95,74.35,77.95,1622100,10944250,36.25,38.1,35.8,36.4,1904800,14714650,114.35
27-06-2023,11:25:00,27-06-2023 11:25,18735.55,8.614806,48.95,53.2,48.95,52.75,3460450,10232500,56.85,56.85,50.15,51.3,2466250,6924900,104.05
27-06-2023,11:30:00,27-06-2023 11:30,18740.55,8.638686,52.75,54.95,52.35,54.7,3293150,9911900,51.15,51.55,48.1,48.9,2123650,7015500,103.6
27-06-2023,11:35:00,27-06-2023 11:35,18736.05,8.556644,54.8,55.25,52.8,53.45,2086200,9636950,48.8,50.75,48.3,50.65,1539600,7276400,104.1
27-06-2023,11:40:00,27-06-2023 11:40,18736.05,8.466205,53.1,54.75,51.4,51.75,1945200,9655350,50.4,51,48.85,50.1,1659750,7550450,101.85
27-06-2023,11:45:00,27-06-2023 11:45,18740.35,9.20215,51.55,55.9,51.35,53.55,3672750,9746350,50.2,50.2,43.6,45.5,3711550,7427850,99.05
27-06-2023,11:50:00,27-06-2023 11:50,18744.4,8.141683,53.15,54.05,50.9,54.05,2517800,9656700,45.65,47.55,44.05,44.05,2614650,7588950,98.1
27-06-2023,11:55:00,27-06-2023 11:55,18742.75,8.972034,54.35,55.35,51.6,53.35,2275200,9782850,43.4,45.85,42.4,44.05,2500950,7562300,97.4
27-06-2023,12:00:00,27-06-2023 12:00,18750.45,8.465379,53.5,54.8,53.35,54.45,1778600,9838050,44.3,44.3,42.6,43,1724500,7679400,97.45
27-06-2023,12:05:00,27-06-2023 12:05,18750.45,8.693191,54.5,56.95,53.05,55.7,2435900,9563700,42.9,44.05,39,40.25,2449300,7872450,95.95
27-06-2023,12:10:00,27-06-2023 12:10,18750.6,8.556083,55.9,57.15,53.8,54.95,1964300,9265500,40,41.45,38.8,40.9,1868350,8142850,95.85
27-06-2023,12:15:00,27-06-2023 12:15,18746.1,8.694728,54.65,55.8,52.2,53.3,1448650,9231950,40.95,43.4,39.8,42.5,1849600,8243000,95.8
27-06-2023,12:20:00,27-06-2023 12:20,18745.15,8.033742,53.25,53.8,51.2,52.65,1162500,9225500,42.55,44.15,41.7,42.9,1498850,8166200,95.55
27-06-2023,12:25:00,27-06-2023 12:25,18745.55,8.560834,52.75,53.5,50.4,52.15,1724800,9346850,42.9,44.55,41.75,43.5,1626950,8209800,95.65
27-06-2023,12:30:00,27-06-2023 12:30,18749.75,8.301204,51.7,53.75,51,52.85,1273050,9391300,43.7,44.45,41.2,42.2,1257350,8182100,95.05
27-06-2023,12:35:00,27-06-2023 12:35,18747.7,8.305438,52.75,52.85,50.05,51.05,1279150,9532450,42.2,43.95,42.05,43.15,1047350,8131500,94.2
27-06-2023,12:40:00,27-06-2023 12:40,18746.95,8.255059,51,53.3,47.95,51,2035950,9459850,43.05,45.5,40.7,42.45,1761800,8052150,93.45
27-06-2023,12:45:00,27-06-2023 12:45,18739.5,8.137256,51.3,52.75,46.5,46.5,1710450,9498100,42.1,46.1,40.9,46.1,1672300,8139700,92.6
27-06-2023,12:50:00,27-06-2023 12:50,18738.6,8.080911,46.7,47.45,44.6,46.25,2427650,9607900,46,47.35,44.55,46.2,2673800,8008200,92.45
27-06-2023,12:55:00,27-06-2023 12:55,18733.7,8.033848,45.9,46.75,43.15,43.3,2055750,9621700,46.35,48.45,45.75,48.4,2298850,7866350,91.7
27-06-2023,13:00:00,27-06-2023 13:00,18732.3,8.01759,43.4,44.35,40.25,42.1,2491100,9928200,48.3,50.1,47.1,48.95,3019450,7582350,91.05
27-06-2023,13:05:00,27-06-2023 13:05,18734.4,7.767955,41.85,43.35,41.25,41.65,1622750,10017000,49.35,49.85,47.3,49.2,1820550,7283900,90.85
27-06-2023,13:10:00,27-06-2023 13:10,18742.95,8.136049,41.4,45.95,41.4,45.3,2268750,10007800,49.45,49.45,43.25,44.25,2380850,7096700,89.55
27-06-2023,13:15:00,27-06-2023 13:15,18744.9,7.593307,45.5,47.2,44.45,45.85,1680250,10101400,44.15,45.15,42.15,43.85,1445200,7169150,89.7
27-06-2023,13:20:00,27-06-2023 13:20,18749.65,8.20497,45.65,48.2,43.25,47.5,2129550,10070850,43.85,46.2,40.8,41.4,1957000,7157050,88.9
27-06-2023,13:25:00,27-06-2023 13:25,18744.9,7.688987,47.3,47.75,45,46.3,1564750,10051850,41.8,44.35,41.3,43.15,1480300,7259700,89.45
27-06-2023,13:30:00,27-06-2023 13:30,18743.8,7.426039,46.3,46.35,43.3,44.2,1283150,10160350,43.15,45.35,43.15,44.8,1579850,7217200,89
27-06-2023,13:35:00,27-06-2023 13:35,18744.85,8.156518,44.2,47.15,43.8,45.95,1360350,10118100,44.65,45.25,42.05,43.3,1119650,7153150,89.25
27-06-2023,13:40:00,27-06-2023 13:40,18749.6,8.765467,45.8,47.1,43.55,45.25,1794450,10037650,43.65,45.8,42.35,44.45,1283650,7215500,89.7
27-06-2023,13:45:00,27-06-2023 13:45,18751.4,7.146488,45.2,46.55,42.75,46.55,1842750,10191650,44.35,46.15,42.7,42.8,1488550,7059550,89.35
27-06-2023,13:50:00,27-06-2023 13:50,18759.8,6.873866,46.65,50.25,45.65,49.75,3893450,9989600,42.65,43.4,38.55,39.9,2807300,7251150,89.65
27-06-2023,13:55:00,27-06-2023 13:55,18758.05,6.938825,49.7,50.25,47.4,49.05,2367950,9876250,39.85,41.6,39.6,40.2,2110100,7389800,89.25
27-06-2023,14:00:00,27-06-2023 14:00,18761.95,8.790838,49.1,51.3,46.7,50.25,3099400,9652100,40.1,41.6,37.65,38.95,2712650,7537100,89.2
27-06-2023,14:05:00,27-06-2023 14:05,18767.3,8.318912,50.2,54.5,49.3,54.4,3638450,9251000,38.9,39.3,33.8,34.1,3188650,7771300,88.5
27-06-2023,14:10:00,27-06-2023 14:10,18775.4,6.547018,54.6,54.85,29.05,30.2,4089650,14811400,34.15,58.25,33.55,56.65,2971100,7906400,86.85
27-06-2023,14:15:00,27-06-2023 14:15,18794.55,6.941883,30.2,42.7,29.6,41.6,14740200,12947100,56.85,57.45,44.6,48.15,6387300,8138050,89.75
27-06-2023,14:20:00,27-06-2023 14:20,18785.85,9.00341,41.45,41.65,34.15,37.75,6619900,11752500,47.95,54.9,47.8,52.35,4900300,8659700,90.1
27-06-2023,14:25:00,27-06-2023 14:25,18778.85,7.179141,37.75,38.2,34.4,35.15,3478450,11815350,52.05,54,51.1,53.6,2756500,8818750,88.75
27-06-2023,14:30:00,27-06-2023 14:30,18788.45,6.555078,35.45,36.85,34.9,36.2,2984750,11842400,53.25,53.8,51.35,52.55,1884700,8876950,88.75
27-06-2023,14:35:00,27-06-2023 14:35,18792,6.358646,36.3,36.95,34.7,36.85,2673950,11980750,52.4,53.4,50.75,50.75,1718200,8825550,87.6
27-06-2023,14:40:00,27-06-2023 14:40,18772.25,6.605161,36.9,59.65,30.6,55.5,3651400,5573450,50.65,56.25,31.85,33.25,2929250,8483100,88.75
27-06-2023,14:45:00,27-06-2023 14:45,18777.15,6.374414,55.35,55.8,28.6,29.75,3081850,12138750,33.35,57.45,33.15,55.15,2449750,8504500,84.9
27-06-2023,14:50:00,27-06-2023 14:50,18797.55,8.834452,30.05,38.45,29.95,38.35,6090250,11856450,54.9,54.9,45.2,45.45,3765000,8615900,83.8
27-06-2023,14:55:00,27-06-2023 14:55,18797.3,8.738446,38.6,39.9,36,38.75,5829950,11420850,44.45,46.9,43.7,45,3851650,8797350,83.75
27-06-2023,15:00:00,27-06-2023 15:00,18816.65,8.58971,38.55,46.4,38.45,46.4,10521300,10953750,45.15,45.2,35.6,35.6,6672750,9125100,82
27-06-2023,15:05:00,27-06-2023 15:05,18824.3,8.612636,47,48.6,41.55,48.4,7801250,11190700,35.3,37.85,32.65,32.65,6791600,10861700,81.05
27-06-2023,15:10:00,27-06-2023 15:10,18824.8,8.523594,48.6,48.85,22.3,47.55,5667150,11030450,32.4,59.5,31.35,31.95,3167400,11085850,79.5
27-06-2023,15:15:00,27-06-2023 15:15,18817.15,8.276236,46.8,47.5,41.95,42.75,5106400,10641900,32.35,34.9,31.8,33.6,4792700,11132750,76.35
27-06-2023,15:20:00,27-06-2023 15:20,18817.2,4.806094,42.5,43.6,39.5,42.7,5093600,10513950,33.9,35.2,32.8,33.3,4640850,10832550,76
27-06-2023,15:25:00,27-06-2023 15:25,18818.6,8.03374,42.15,44.2,41.8,44.05,3945350,10595550,33.75,34.45,31.35,31.65,4202350,10862050,75.7
27-06-2023,15:30:00,27-06-2023 15:30,18819.45,4.764424,43.95,43.95,43.95,43.95,2250,10595550,31.1,31.1,31.1,31.1,10900,10862050,75.05
28-06-2023,09:15:00,28-06-2023 09:15,18869.5,15.055643,51.05,57.55,31.15,41.65,12811750,7912950,33.9,40,24,29.7,10501600,4383250,71.35
28-06-2023,09:20:00,28-06-2023 09:20,18867.65,16.262925,41.35,44.7,40,42.65,6062300,8664850,29.85,32.55,28.1,29.1,8802950,7073350,71.75
28-06-2023,09:25:00,28-06-2023 09:25,18871.05,15.670916,42.65,44.35,39.15,43.35,5498500,9430700,29.05,30,26.55,26.8,7612950,9070050,70.15
28-06-2023,09:30:00,28-06-2023 09:30,18878.25,20.80471,43.15,45.6,20.2,20.8,11759200,18113700,26.95,53.3,24.6,51.85,10693350,7705050,72.65
28-06-2023,09:35:00,28-06-2023 09:35,18884.3,15.648012,20.7,25.4,20.3,23.8,19756750,17843300,51.45,52.2,44.3,48.05,7757450,9086950,71.85
28-06-2023,09:40:00,28-06-2023 09:40,18870.15,19.361404,49.85,49.85,19.95,42.9,6995250,8233350,23.2,53.65,23.2,27.65,8086150,11110850,70.55
28-06-2023,09:45:00,28-06-2023 09:45,18882.7,20.072382,42.8,44.8,20.7,23.45,8255400,18299050,27.55,52.15,25.85,47.1,6192850,9417650,70.55
28-06-2023,09:50:00,28-06-2023 09:50,18893.05,16.888601,23.75,35,23.7,29.4,23609150,17239550,46.65,46.95,38.45,41.35,10323700,11249450,70.75
28-06-2023,09:55:00,28-06-2023 09:55,18889.05,18.957409,29.7,31.7,27.5,30.25,11965900,17679400,40.85,43.25,39.25,40.95,6222650,11849400,71.2
28-06-2023,10:00:00,28-06-2023 10:00,18886.05,20.013065,30.45,31.2,25.3,25.95,8797950,18042300,40.4,44.6,39.35,44.3,4226100,12034250,70.25
28-06-2023,10:05:00,28-06-2023 10:05,18880.3,19.231625,25.8,28.15,24.05,25.1,9490100,17459850,44.35,46.85,41.4,45.85,5357200,11833700,70.95
28-06-2023,10:10:00,28-06-2023 10:10,18888.3,19.436186,24.75,29.75,24.7,28.7,7866300,17864300,46.2,46.45,40,41.45,4370550,12011050,70.15
28-06-2023,10:15:00,28-06-2023 10:15,18891.35,20.212591,28.55,30.55,26.25,28.3,7625450,17784500,40.95,43.3,38.05,40.95,4080000,12221000,69.25
28-06-2023,10:20:00,28-06-2023 10:20,18885.7,19.610067,28.35,29.95,25.35,26.1,7305150,17852800,40.75,43.3,39.3,42.65,3842550,12807350,68.75
28-06-2023,10:25:00,28-06-2023 10:25,18898.75,17.837604,26.05,33.3,25,32.1,12458950,17691550,42.8,43.9,34.4,35.5,7852900,13298200,67.6
28-06-2023,10:30:00,28-06-2023 10:30,18904,18.164668,32.2,38.85,29.7,35.1,18953050,17664900,35.5,37.35,29.5,32.2,11414150,14368650,67.3
28-06-2023,10:35:00,28-06-2023 10:35,18911.55,20.284648,34.9,39.9,34.75,39.15,13629350,17160700,32.2,32.5,29.35,30.05,7279200,15759100,69.2
28-06-2023,10:40:00,28-06-2023 10:40,18920.35,21.031989,39.25,46.25,38.8,44.4,15579950,16046050,30.1,30.1,26.3,27.3,9815000,17111700,71.7
28-06-2023,10:45:00,28-06-2023 10:45,18928.3,21.584296,44.05,47.85,22,22.4,12064000,14296050,27.25,49.9,24.6,48.95,6808650,3341900,71.35
28-06-2023,10:50:00,28-06-2023 10:50,18921.25,21.022947,23,47.6,21.55,44,10150800,14817650,48.35,50.15,24.9,26.3,4928150,18773400,70.3
28-06-2023,10:55:00,28-06-2023 10:55,18917.4,18.248705,43.9,48.05,39.8,41.3,8607950,14496150,25.95,29.15,24.7,28.3,7795300,19111650,69.6
28-06-2023,11:00:00,28-06-2023 11:00,18921.8,19.677113,40.9,46.8,39.45,46,7141700,14446750,28.35,29.2,25.7,26.25,6896900,19779750,72.25
28-06-2023,11:05:00,28-06-2023 11:05,18926.45,21.733225,46.1,48.3,20.5,21.75,7227450,14956150,26.05,51.1,24.45,49,3455300,4356700,70.75
28-06-2023,11:10:00,28-06-2023 11:10,18939.5,19.342757,21.9,28.65,21.35,27.7,16127250,14294400,49,49.9,39.8,40.9,4065700,4923100,68.6
28-06-2023,11:15:00,28-06-2023 11:15,18935.6,21.46321,27.6,28.4,24.8,26.2,10110850,14496700,40.95,43.8,39.75,42.6,3350700,5179950,68.8
28-06-2023,11:20:00,28-06-2023 11:20,18948.95,20.747523,26,36.4,25.25,33.85,19539400,13552500,42.6,43.4,32.55,34.55,6880900,5985650,68.4
28-06-2023,11:25:00,28-06-2023 11:25,18953.45,22.433631,33.8,38.95,30.5,37.35,11537350,13000550,34.6,37,33.4,34.2,4349150,6803600,71.55
28-06-2023,11:30:00,28-06-2023 11:30,18958.05,20.538754,37.2,39.9,34.75,37.55,10166600,12801900,34.2,34.85,31.25,32.75,5109650,7326150,70.3
28-06-2023,11:35:00,28-06-2023 11:35,18959.05,19.719752,37.2,38.7,35.55,36.45,7596450,12577100,32.85,34.55,32.3,33.9,3906800,8088700,70.35
28-06-2023,11:40:00,28-06-2023 11:40,18956.85,25.074236,36.8,37.3,27.6,33.5,10814000,12353750,33.95,39.5,33.2,35.6,5549650,8330800,69.1
28-06-2023,11:45:00,28-06-2023 11:45,18966.3,19.826904,33.4,41.6,33.4,40.05,10851150,12314700,35.55,35.55,29.6,30.5,5142900,8563700,70.55
28-06-2023,11:50:00,28-06-2023 11:50,18966.55,19.628933,39.8,42.5,37.45,39.55,7541200,12093250,30.7,32.5,29.05,31.45,3935150,9258500,71
28-06-2023,11:55:00,28-06-2023 11:55,18971.5,20.905352,38.9,44.9,37.35,44.05,7239600,11673950,31.3,32.6,26.15,26.85,4752450,9599300,70.9
28-06-2023,12:00:00,28-06-2023 12:00,18978.95,21.083912,20.6,46,19.9,22.5,16429400,23504400,52.5,52.5,24.25,48.1,5626100,7035100,70.6
28-06-2023,12:05:00,28-06-2023 12:05,18977.8,26.067946,22.6,22.75,20.6,21.45,11977500,23671800,48.2,51.75,47.7,50.3,3592950,7883150,71.75
28-06-2023,12:10:00,28-06-2023 12:10,18956.6,20.37786,46.6,46.6,31.4,33.55,12262300,11139200,24.6,34.9,24.6,34.05,10498600,10465400,67.6
28-06-2023,12:15:00,28-06-2023 12:15,18962.95,25.644657,33.4,39.4,30.9,38.5,9017050,11152300,34.05,36.4,29.3,30.55,8050250,10455550,69.05
28-06-2023,12:20:00,28-06-2023 12:20,18958.45,21.847478,38.8,40.85,35.55,35.85,6240550,11048850,30.8,32.7,28.85,32.7,4570600,10555200,68.55
28-06-2023,12:25:00,28-06-2023 12:25,18973.65,21.104912,35.75,45,35.75,43.35,7098600,11091700,32.65,32.8,25.35,26.3,6030600,10924700,69.65
28-06-2023,12:30:00,28-06-2023 12:30,18971,20.390385,43.25,43.8,38.45,40.35,4807900,10906050,26.25,29.4,26,28.2,4087450,11078950,68.55
28-06-2023,12:35:00,28-06-2023 12:35,18968.6,27.620282,40.15,40.8,37.05,39,4232600,10955600,28.05,29.9,27.75,28.85,3784200,11438200,67.85
28-06-2023,12:40:00,28-06-2023 12:40,18961,21.942582,39.6,39.85,31.4,35.65,6741750,10828450,28.85,34.3,27.95,30.85,6303850,11334600,66.5
28-06-2023,12:45:00,28-06-2023 12:45,18969.65,25.653941,35.1,42.15,33.2,41,6086100,10828100,31.45,33.4,24.4,24.8,7536850,11565350,65.8
28-06-2023,12:50:00,28-06-2023 12:50,18978.85,22.250408,41.35,43.7,19.45,19.9,26768550,25440850,25.1,49.2,23.6,46.2,7515950,7626250,66.1
28-06-2023,12:55:00,28-06-2023 12:55,18980.65,23.177122,20,23.15,18.5,21.3,16711050,25796200,46.35,48.8,42.55,45.4,3898800,7764950,66.7
28-06-2023,13:00:00,28-06-2023 13:00,18984.05,23.621772,21.1,26.8,19,22.75,21686150,25925250,45.3,47.45,35,40.3,5568850,8059550,63.05
28-06-2023,13:05:00,28-06-2023 13:05,18981,30.164877,23.1,25.1,19.75,19.75,17779600,24894150,40.35,47.4,37.55,47.4,5183050,8608050,67.15
28-06-2023,13:10:00,28-06-2023 13:10,18994.9,29.036119,19.1,25.5,18.05,25.05,22075900,25031000,49.1,49.1,37.6,37.75,6032500,8670400,62.8
28-06-2023,13:15:00,28-06-2023 13:15,18997.25,27.620261,25.35,25.95,22.65,25.65,15683250,24445550,37.35,40.95,34.2,34.2,5249500,9748400,59.85
28-06-2023,13:20:00,28-06-2023 13:20,18994.8,21.989311,26,29.65,23,23.5,24269100,22672900,34.8,39,32.15,38.85,9518800,11155900,62.35
28-06-2023,13:25:00,28-06-2023 13:25,18994.25,25.114115,23.75,26.75,21.2,26.3,14148300,22841500,38.75,43.45,34.85,35.2,8047300,11217150,61.5
28-06-2023,13:30:00,28-06-2023 13:30,18996.65,24.459667,25.6,27.6,23.7,26.1,13428000,22264950,36.05,38.75,34.65,36.3,5567950,11274750,62.4
28-06-2023,13:35:00,28-06-2023 13:35,19001.25,30.338098,26.15,32,24.05,28.4,16538900,21321850,35.85,38,28.55,32.6,7838250,11431600,61
28-06-2023,13:40:00,28-06-2023 13:40,19008.15,26.545975,28.6,33.9,25.45,33.05,19249000,21212250,32.4,36.4,27.05,27.6,9847750,11855550,60.65
28-06-2023,13:45:00,28-06-2023 13:45,19007.9,23.596299,33.15,33.15,25.75,29.15,17257550,20831850,27.15,34.9,27,31.55,9264000,12566450,60.7
28-06-2023,13:50:00,28-06-2023 13:50,19001.45,26.348174,28.75,30,25.15,27.9,12791100,21113650,31.85,36,29.4,33.2,7911850,13243350,61.1
28-06-2023,13:55:00,28-06-2023 13:55,18991.25,26.624601,28.05,28.3,19.75,22.55,19033150,21001900,33.1,42,32.4,38.7,11307600,13107200,61.25
28-06-2023,14:00:00,28-06-2023 14:00,18997.95,33.13275,22.05,27.6,21.6,25.55,13760250,21050550,39.35,39.8,30.9,33,7734500,12869050,58.55
28-06-2023,14:05:00,28-06-2023 14:05,18989.5,28.85994,25.45,28.75,19.75,22.35,17483200,21975600,32.35,38.35,24,35.35,11988850,13351450,57.7
28-06-2023,14:10:00,28-06-2023 14:10,18979.55,35.13344,22,24.35,14.55,15.8,18716800,22082200,35.95,44.55,29.5,43.1,12022300,13430900,58.9
28-06-2023,14:15:00,28-06-2023 14:15,18985.65,27.359235,41,46.8,12,17.7,25258500,22462200,19.2,47.55,15.8,35.45,16225600,12241450,53.15
28-06-2023,14:20:00,28-06-2023 14:20,18993.95,27.292811,17.8,22.85,16.5,21.1,21712850,23376900,35.65,37.5,23.2,26.2,12010100,12850900,47.3
28-06-2023,14:25:00,28-06-2023 14:25,18999.2,24.932515,20.55,27.1,20.55,23.35,28703800,23031500,26.25,26.25,17,20.65,16984400,13525600,44
28-06-2023,14:30:00,28-06-2023 14:30,18993.5,24.975549,24.35,24.4,15.8,16.55,21164600,23170450,19.9,26.95,19.75,24.8,13492200,14484850,41.35
28-06-2023,14:35:00,28-06-2023 14:35,18989.05,26.414645,16.9,19.05,11.2,14.8,20639700,24507100,24.7,31.2,20.05,24.35,12183850,14181950,39.15
28-06-2023,14:40:00,28-06-2023 14:40,18977.8,24.566392,15.7,37.15,7.9,9.9,29675750,24371600,24.75,36.45,8.35,30.6,18809100,13569650,40.5
28-06-2023,14:45:00,28-06-2023 14:45,18980.75,24.778387,9.2,13.3,6.8,8.75,31841050,25863000,32.15,36,21.8,30.4,14880250,13134250,39.15
28-06-2023,14:50:00,28-06-2023 14:50,18978.3,27.028737,8.65,12.15,8,8.3,27124900,26671050,30.75,31.85,22.55,29.1,11987000,13167950,37.4
28-06-2023,14:55:00,28-06-2023 14:55,18980.65,31.982548,8.3,12.7,6.75,10.55,33244700,27402000,29.55,32.45,16.05,23.15,14397850,13066100,33.7
28-06-2023,15:00:00,28-06-2023 15:00,18953,11.142433,39.75,52.3,5.5,7.6,45221100,8496350,4.6,15,2.5,13.45,62366100,16606600,21.05
28-06-2023,15:05:00,28-06-2023 15:05,18965.5,21.088042,7.7,19.15,4,11.9,48287500,10051550,12.9,19.75,3,4.15,47147250,15670250,16.05
28-06-2023,15:10:00,28-06-2023 15:10,18972.95,0,11.9,25,10.05,21.85,28067000,9834550,4.5,5.4,0.25,0.4,44059050,17349550,22.25
28-06-2023,15:15:00,28-06-2023 15:15,18976.9,13.317716,21.25,21.95,0.05,0.1,15993950,18708950,0.35,30.6,0.15,29.1,17198600,7118550,29.2
28-06-2023,15:20:00,28-06-2023 15:20,18984.05,11.853433,0.1,0.1,0.05,0.05,7238100,16115350,29.95,30,26.05,28.05,7473150,5864500,28.1
28-06-2023,15:25:00,28-06-2023 15:25,18993,14.560487,0.1,0.1,0.05,0.05,5010700,13904100,28.35,28.75,27.7,27.75,4056250,5319600,27.8
30-06-2023,09:15:00,30-06-2023 09:15,19071.7,10.301792,102.1,115,90,109.8,4392400,1689300,82,107.6,77.1,77.6,3569850,1215150,187.4
30-06-2023,09:20:00,30-06-2023 09:20,19083.8,8.033939,81.55,90,80.1,88.55,5755950,5011900,100.9,101.9,92,93.25,3114750,3238500,181.8
30-06-2023,09:25:00,30-06-2023 09:25,19087.45,9.999554,88.95,92.8,87.3,89.85,5411300,6014900,92.1,92.45,86.55,89.85,3415000,4498350,179.7
30-06-2023,09:30:00,30-06-2023 09:30,19103.7,9.976247,89.7,95.15,86.1,94.8,5851150,6598900,89.4,91.6,81.8,82.25,3530250,5021150,177.05
30-06-2023,09:35:00,30-06-2023 09:35,19104.55,9.848505,94.8,98.7,91.65,98.7,4569100,6839300,82.3,85.25,80.05,80.6,2823950,6163350,179.3
30-06-2023,09:40:00,30-06-2023 09:40,19102.95,9.977112,98.3,100,95.65,97.95,3793500,6962650,80.3,83.6,79.4,82.55,2700100,6878300,180.5
30-06-2023,09:45:00,30-06-2023 09:45,19082.15,8.052941,98.25,98.25,87.25,87.7,4868500,7048900,82.4,90,82.4,89.95,4564650,7019800,177.65
30-06-2023,09:50:00,30-06-2023 09:50,19085.8,9.790357,87.4,91.7,85,90,3932650,7729650,90.1,92,86.2,88.45,3231100,7132650,178.45
30-06-2023,09:55:00,30-06-2023 09:55,19078.1,9.747139,89.1,89.95,83.75,85.35,3106700,8354900,88.75,92.55,88.55,91.65,2021350,7324150,177
30-06-2023,10:00:00,30-06-2023 10:00,19087,9.784982,85.4,92.55,85.4,89,3163600,8316900,91.7,91.7,83.75,87.8,2479350,7194200,176.8
30-06-2023,10:05:00,30-06-2023 10:05,19086.9,8.010612,89.15,92.5,88.15,89.7,2013000,8532750,87.8,89.4,84.35,87.4,1623900,7452150,177.1
30-06-2023,10:10:00,30-06-2023 10:10,19090.25,7.981115,89.35,92,89.05,91.2,1514400,8626650,88.2,88.3,84.85,86.35,1328050,7677600,177.55
30-06-2023,10:15:00,30-06-2023 10:15,19095,7.79896,91.1,92.75,90.05,92,1623850,8609000,85.9,87.05,84.5,84.9,1096850,7788400,176.9
30-06-2023,10:20:00,30-06-2023 10:20,19086.3,9.698887,92,94.75,87.9,88.8,2767250,8584050,84.85,87.95,81.7,87.2,2457200,7972750,176
